representative	minTaxID
pid|0000000000000688884|tx|68|	68
pid|0000000000000688913|tx|68|	68
pid|0000000000000689586|tx|68|	68
pid|0000000000000689934|tx|68|	68
pid|0000000000006810466|tx|68|	68
pid|0000000000006812526|tx|68|	68
pid|0000000000006813019|tx|68|	68
pid|0000000000006813382|tx|68|	68
pid|0000000000006813562|tx|68|	68
pid|0000000000006814847|tx|68|	68
pid|0000000000006816092|tx|68|	68
pid|0000000000006816599|tx|68|	68
pid|0000000000006817642|tx|68|	68
pid|0000000000006817672|tx|68|	68
pid|0000000000006821851|tx|68|	68
pid|0000000000006824396|tx|68|	68
pid|0000000000000068102|tx|68|	68
pid|0000000000000068270|tx|68|	68
pid|0000000000000068296|tx|68|	68
pid|0000000000000681489|tx|68|	68
pid|0000000000000681760|tx|68|	68
pid|0000000000000682168|tx|68|	68
pid|0000000000000682641|tx|68|	68
pid|0000000000000683004|tx|68|	68
pid|0000000000000683071|tx|68|	68
pid|0000000000000683287|tx|68|	68
pid|0000000000000683358|tx|68|	68
pid|0000000000000683802|tx|68|	68
pid|0000000000000683961|tx|68|	68
pid|0000000000000684693|tx|68|	68
pid|0000000000000684703|tx|68|	68
pid|0000000000000685022|tx|68|	68
pid|0000000000000685033|tx|68|	68
pid|0000000000000685105|tx|68|	68
pid|0000000000000685108|tx|68|	68
pid|0000000000000686219|tx|68|	68
pid|0000000000000686333|tx|68|	68
pid|0000000000000686645|tx|68|	68
pid|0000000000000687155|tx|68|	68
pid|0000000000000688018|tx|68|	68
pid|0000000000000688837|tx|68|	68
pid|0000000000000688855|tx|68|	68
pid|0000000000000688912|tx|68|	68
pid|0000000000000688983|tx|68|	68
pid|0000000000000689082|tx|68|	68
pid|0000000000000689101|tx|68|	68
pid|0000000000000689242|tx|68|	68
pid|0000000000000689262|tx|68|	68
pid|0000000000000689392|tx|68|	68
pid|0000000000000689546|tx|68|	68
pid|0000000000006810312|tx|68|	68
pid|0000000000006810345|tx|68|	68
pid|0000000000006810896|tx|68|	68
pid|0000000000006810972|tx|68|	68
pid|0000000000006811044|tx|68|	68
pid|0000000000006811564|tx|68|	68
pid|0000000000006811591|tx|68|	68
pid|0000000000006811666|tx|68|	68
pid|0000000000006812056|tx|68|	68
pid|0000000000006812436|tx|68|	68
pid|0000000000006812510|tx|68|	68
pid|0000000000006812967|tx|68|	68
pid|0000000000006813537|tx|68|	68
pid|0000000000006814380|tx|68|	68
pid|0000000000006815311|tx|68|	68
pid|0000000000006816030|tx|68|	68
pid|0000000000006816458|tx|68|	68
pid|0000000000006816462|tx|68|	68
pid|0000000000006816464|tx|68|	68
pid|0000000000006816529|tx|68|	68
pid|0000000000006816557|tx|68|	68
pid|0000000000006821543|tx|68|	68
pid|0000000000006822880|tx|68|	68
pid|0000000000006823557|tx|68|	68
pid|0000000000006823897|tx|68|	68
pid|0000000000006825592|tx|68|	68
pid|0000000000006826444|tx|68|	68
pid|0000000000006827737|tx|68|	68
pid|0000000000006828606|tx|68|	68
pid|0000000000006829128|tx|68|	68
pid|0000000000006829391|tx|68|	68
pid|0000000000000006839|tx|68|	68
pid|0000000000000068339|tx|68|	68
pid|0000000000000068423|tx|68|	68
pid|0000000000000068510|tx|68|	68
pid|0000000000000068722|tx|68|	68
pid|0000000000000068723|tx|68|	68
pid|0000000000000068841|tx|68|	68
pid|0000000000000068847|tx|68|	68
pid|0000000000000068991|tx|68|	68
pid|0000000000000681118|tx|68|	68
pid|0000000000000681269|tx|68|	68
pid|0000000000000681306|tx|68|	68
pid|0000000000000681341|tx|68|	68
pid|0000000000000681426|tx|68|	68
pid|0000000000000681820|tx|68|	68
pid|0000000000000681946|tx|68|	68
pid|0000000000000682179|tx|68|	68
pid|0000000000000682368|tx|68|	68
pid|0000000000000682372|tx|68|	68
pid|0000000000000682536|tx|68|	68
pid|0000000000000682595|tx|68|	68
pid|0000000000000682669|tx|68|	68
pid|0000000000000682905|tx|68|	68
pid|0000000000000682910|tx|68|	68
pid|0000000000000682982|tx|68|	68
pid|0000000000000683414|tx|68|	68
pid|0000000000000683502|tx|68|	68
pid|0000000000000683700|tx|68|	68
pid|0000000000000683772|tx|68|	68
pid|0000000000000683832|tx|68|	68
pid|0000000000000683954|tx|68|	68
pid|0000000000000684117|tx|68|	68
pid|0000000000000684322|tx|68|	68
pid|0000000000000684403|tx|68|	68
pid|0000000000000684465|tx|68|	68
pid|0000000000000684636|tx|68|	68
pid|0000000000000684832|tx|68|	68
pid|0000000000000685029|tx|68|	68
pid|0000000000000685187|tx|68|	68
pid|0000000000000685327|tx|68|	68
pid|0000000000000685346|tx|68|	68
pid|0000000000000685453|tx|68|	68
pid|0000000000000685469|tx|68|	68
pid|0000000000000685545|tx|68|	68
pid|0000000000000685660|tx|68|	68
pid|0000000000000685680|tx|68|	68
pid|0000000000000685832|tx|68|	68
pid|0000000000000685995|tx|68|	68
pid|0000000000000686050|tx|68|	68
pid|0000000000000686136|tx|68|	68
pid|0000000000000686273|tx|68|	68
pid|0000000000000686561|tx|68|	68
pid|0000000000000686576|tx|68|	68
pid|0000000000000686630|tx|68|	68
pid|0000000000000686694|tx|68|	68
pid|0000000000000686695|tx|68|	68
pid|0000000000000686735|tx|68|	68
pid|0000000000000686803|tx|68|	68
pid|0000000000000686907|tx|68|	68
pid|0000000000000686945|tx|68|	68
pid|0000000000000686968|tx|68|	68
pid|0000000000000686973|tx|68|	68
pid|0000000000000686976|tx|68|	68
pid|0000000000000686988|tx|68|	68
pid|0000000000000687157|tx|68|	68
pid|0000000000000687224|tx|68|	68
pid|0000000000000687784|tx|68|	68
pid|0000000000000687789|tx|68|	68
pid|0000000000000687920|tx|68|	68
pid|0000000000000688079|tx|68|	68
pid|0000000000000688133|tx|68|	68
pid|0000000000000688162|tx|68|	68
pid|0000000000000688662|tx|68|	68
pid|0000000000000688712|tx|68|	68
pid|0000000000000688803|tx|68|	68
pid|0000000000000688843|tx|68|	68
pid|0000000000000688863|tx|68|	68
pid|0000000000000688917|tx|68|	68
pid|0000000000000688967|tx|68|	68
pid|0000000000000688969|tx|68|	68
pid|0000000000000689018|tx|68|	68
pid|0000000000000689165|tx|68|	68
pid|0000000000000689201|tx|68|	68
pid|0000000000000689426|tx|68|	68
pid|0000000000000689460|tx|68|	68
pid|0000000000000689906|tx|68|	68
pid|0000000000006810177|tx|68|	68
pid|0000000000006810205|tx|68|	68
pid|0000000000006810266|tx|68|	68
pid|0000000000006810287|tx|68|	68
pid|0000000000006810306|tx|68|	68
pid|0000000000006810310|tx|68|	68
pid|0000000000006810453|tx|68|	68
pid|0000000000006810554|tx|68|	68
pid|0000000000006810713|tx|68|	68
pid|0000000000006810721|tx|68|	68
pid|0000000000006810791|tx|68|	68
pid|0000000000006810940|tx|68|	68
pid|0000000000006811415|tx|68|	68
pid|0000000000006811424|tx|68|	68
pid|0000000000006811487|tx|68|	68
pid|0000000000006811569|tx|68|	68
pid|0000000000006811851|tx|68|	68
pid|0000000000006811987|tx|68|	68
pid|0000000000006812047|tx|68|	68
pid|0000000000006812215|tx|68|	68
pid|0000000000006812219|tx|68|	68
pid|0000000000006812421|tx|68|	68
pid|0000000000006812538|tx|68|	68
pid|0000000000006812681|tx|68|	68
pid|0000000000006812812|tx|68|	68
pid|0000000000006812828|tx|68|	68
pid|0000000000006813208|tx|68|	68
pid|0000000000006813306|tx|68|	68
pid|0000000000006813343|tx|68|	68
pid|0000000000006813355|tx|68|	68
pid|0000000000006813365|tx|68|	68
pid|0000000000006813535|tx|68|	68
pid|0000000000006813633|tx|68|	68
pid|0000000000006813739|tx|68|	68
pid|0000000000006814154|tx|68|	68
pid|0000000000006814266|tx|68|	68
pid|0000000000006814487|tx|68|	68
pid|0000000000006814706|tx|68|	68
pid|0000000000006814850|tx|68|	68
pid|0000000000006814936|tx|68|	68
pid|0000000000006814949|tx|68|	68
pid|0000000000006815109|tx|68|	68
pid|0000000000006815300|tx|68|	68
pid|0000000000006815505|tx|68|	68
pid|0000000000006816393|tx|68|	68
pid|0000000000006816676|tx|68|	68
pid|0000000000006816972|tx|68|	68
pid|0000000000006817462|tx|68|	68
pid|0000000000006817853|tx|68|	68
pid|0000000000006817925|tx|68|	68
pid|0000000000006818019|tx|68|	68
pid|0000000000006818318|tx|68|	68
pid|0000000000006818325|tx|68|	68
pid|0000000000006818800|tx|68|	68
pid|0000000000006818958|tx|68|	68
pid|0000000000006818961|tx|68|	68
pid|0000000000006819059|tx|68|	68
pid|0000000000006819148|tx|68|	68
pid|0000000000006819461|tx|68|	68
pid|0000000000006819668|tx|68|	68
pid|0000000000006819740|tx|68|	68
pid|0000000000006819887|tx|68|	68
pid|0000000000006819947|tx|68|	68
pid|0000000000006820012|tx|68|	68
pid|0000000000006820159|tx|68|	68
pid|0000000000006820280|tx|68|	68
pid|0000000000006820526|tx|68|	68
pid|0000000000006820586|tx|68|	68
pid|0000000000006821133|tx|68|	68
pid|0000000000006821674|tx|68|	68
pid|0000000000006821734|tx|68|	68
pid|0000000000006821902|tx|68|	68
pid|0000000000006821997|tx|68|	68
pid|0000000000006822709|tx|68|	68
pid|0000000000006822918|tx|68|	68
pid|0000000000006823129|tx|68|	68
pid|0000000000006823534|tx|68|	68
pid|0000000000006824130|tx|68|	68
pid|0000000000006824308|tx|68|	68
pid|0000000000006824461|tx|68|	68
pid|0000000000006824630|tx|68|	68
pid|0000000000006824645|tx|68|	68
pid|0000000000006824884|tx|68|	68
pid|0000000000006825280|tx|68|	68
pid|0000000000006825317|tx|68|	68
pid|0000000000006825320|tx|68|	68
pid|0000000000006826323|tx|68|	68
pid|0000000000006826352|tx|68|	68
pid|0000000000006826771|tx|68|	68
pid|0000000000006826792|tx|68|	68
pid|0000000000006827142|tx|68|	68
pid|0000000000006827210|tx|68|	68
pid|0000000000006827406|tx|68|	68
pid|0000000000006827473|tx|68|	68
pid|0000000000006827502|tx|68|	68
pid|0000000000006829099|tx|68|	68
pid|0000000000006829129|tx|68|	68
pid|0000000000006829169|tx|68|	68
pid|0000000000006829232|tx|68|	68
pid|0000000000000698633|tx|69|	69
pid|0000000000000696751|tx|69|	231
pid|0000000000000691394|tx|69|	69
pid|0000000000006910344|tx|69|	231
pid|0000000000000697765|tx|69|	69
pid|0000000000000069204|tx|69|	231
pid|0000000000000695562|tx|69|	69
pid|0000000000006919401|tx|69|	231
pid|0000000000006921532|tx|69|	69
pid|0000000000000692776|tx|69|	231
pid|0000000000000697760|tx|69|	69
pid|0000000000000699632|tx|69|	231
pid|0000000000006910422|tx|69|	231
pid|0000000000000069613|tx|69|	231
pid|0000000000006917165|tx|69|	69
pid|0000000000000697356|tx|69|	69
pid|0000000000000692282|tx|69|	69
pid|0000000000000699842|tx|69|	69
pid|0000000000006917266|tx|69|	69
pid|0000000000006913697|tx|69|	69
pid|0000000000006921037|tx|69|	69
pid|0000000000006918160|tx|69|	231
pid|0000000000006919498|tx|69|	69
pid|0000000000006921931|tx|69|	69
pid|0000000000006910644|tx|69|	231
pid|0000000000006922424|tx|69|	231
pid|0000000000000698769|tx|69|	231
pid|0000000000000696776|tx|69|	231
pid|0000000000000691493|tx|69|	69
pid|0000000000000691188|tx|69|	231
pid|0000000000006918562|tx|69|	69
pid|0000000000006918261|tx|69|	231
pid|0000000000006916579|tx|69|	231
pid|0000000000006913713|tx|69|	69
pid|0000000000000692973|tx|69|	231
pid|0000000000006913812|tx|69|	69
pid|0000000000000693589|tx|69|	69
pid|0000000000006921631|tx|69|	69
pid|0000000000006919464|tx|69|	69
pid|0000000000006911583|tx|69|	231
pid|0000000000006918701|tx|69|	231
pid|0000000000006913992|tx|69|	69
pid|0000000000000699036|tx|69|	69
pid|0000000000000069612|tx|69|	231
pid|0000000000006921955|tx|69|	69
pid|0000000000006911030|tx|69|	69
pid|0000000000000692286|tx|69|	69
pid|0000000000000692384|tx|69|	231
pid|0000000000006920847|tx|69|	231
pid|0000000000006921548|tx|69|	231
pid|0000000000000696556|tx|69|	69
pid|0000000000006919690|tx|69|	69
pid|0000000000006916077|tx|69|	231
pid|0000000000006915441|tx|69|	231
pid|0000000000000692196|tx|69|	69
pid|0000000000006919055|tx|69|	69
pid|0000000000006920946|tx|69|	69
pid|0000000000000698082|tx|69|	69
pid|0000000000000698041|tx|69|	69
pid|0000000000006916781|tx|69|	69
pid|0000000000006922619|tx|69|	69
pid|0000000000000692480|tx|69|	69
pid|0000000000006922355|tx|69|	69
pid|0000000000000694069|tx|69|	69
pid|0000000000006919093|tx|69|	69
pid|0000000000000694193|tx|69|	69
pid|0000000000000694516|tx|69|	231
pid|0000000000006921096|tx|69|	69
pid|0000000000000699733|tx|69|	69
pid|0000000000000698336|tx|69|	69
pid|0000000000006920076|tx|69|	69
pid|0000000000006917776|tx|69|	69
pid|0000000000000697835|tx|69|	231
pid|0000000000000698256|tx|69|	231
pid|0000000000006910263|tx|69|	231
pid|0000000000006910341|tx|69|	231
pid|0000000000006912003|tx|69|	231
pid|0000000000006918376|tx|69|	69
pid|0000000000000069419|tx|69|	69
pid|0000000000000696686|tx|69|	231
pid|0000000000006922326|tx|69|	69
pid|0000000000006917275|tx|69|	69
pid|0000000000000069606|tx|69|	231
pid|0000000000006922631|tx|69|	69
pid|0000000000006922460|tx|69|	69
pid|0000000000000069996|tx|69|	69
pid|0000000000006911738|tx|69|	69
pid|0000000000006911647|tx|69|	69
pid|0000000000006921285|tx|69|	231
pid|0000000000006919171|tx|69|	69
pid|0000000000006920571|tx|69|	69
pid|0000000000000693107|tx|69|	69
pid|0000000000000697606|tx|69|	231
pid|0000000000000693685|tx|69|	69
pid|0000000000000698050|tx|69|	69
pid|0000000000000699339|tx|69|	69
pid|0000000000006916117|tx|69|	69
pid|0000000000000694572|tx|69|	231
pid|0000000000006916583|tx|69|	69
pid|0000000000000695070|tx|69|	231
pid|0000000000000695439|tx|69|	231
pid|0000000000000695460|tx|69|	69
pid|0000000000000695658|tx|69|	69
pid|0000000000006921146|tx|69|	69
pid|0000000000000696657|tx|69|	69
pid|0000000000000697052|tx|69|	231
pid|0000000000000697162|tx|69|	231
pid|0000000000000697453|tx|69|	231
pid|0000000000000697665|tx|69|	69
pid|0000000000000698239|tx|69|	69
pid|0000000000006910317|tx|69|	69
pid|0000000000000699043|tx|69|	231
pid|0000000000000699827|tx|69|	231
pid|0000000000000699882|tx|69|	69
pid|0000000000006914540|tx|69|	231
pid|0000000000006923142|tx|69|	231
pid|0000000000006916642|tx|69|	231
pid|0000000000006919615|tx|69|	231
pid|0000000000006918834|tx|69|	231
pid|0000000000006920056|tx|69|	231
pid|0000000000006921284|tx|69|	231
pid|0000000000006921355|tx|69|	231
pid|0000000000000692582|tx|69|	69
pid|0000000000000069241|tx|69|	69
pid|0000000000000697078|tx|69|	69
pid|0000000000006919092|tx|69|	231
pid|0000000000000696908|tx|69|	69
pid|0000000000000695511|tx|69|	69
pid|0000000000000069707|tx|69|	69
pid|0000000000000069739|tx|69|	231
pid|0000000000000697153|tx|69|	69
pid|0000000000000695880|tx|69|	69
pid|0000000000000691198|tx|69|	69
pid|0000000000000691208|tx|69|	69
pid|0000000000000691741|tx|69|	69
pid|0000000000000691518|tx|69|	69
pid|0000000000000695138|tx|69|	69
pid|0000000000000692401|tx|69|	69
pid|0000000000006921296|tx|69|	69
pid|0000000000000697160|tx|69|	69
pid|0000000000000693289|tx|69|	69
pid|0000000000000692035|tx|69|	231
pid|0000000000006914306|tx|69|	69
pid|0000000000000692294|tx|69|	69
pid|0000000000000692388|tx|69|	231
pid|0000000000006913020|tx|69|	69
pid|0000000000006920178|tx|69|	69
pid|0000000000000693021|tx|69|	69
pid|0000000000006920059|tx|69|	69
pid|0000000000000693493|tx|69|	69
pid|0000000000000693507|tx|69|	231
pid|0000000000000693583|tx|69|	231
pid|0000000000000693627|tx|69|	69
pid|0000000000006917888|tx|69|	69
pid|0000000000000694032|tx|69|	69
pid|0000000000006921649|tx|69|	69
pid|0000000000000694200|tx|69|	231
pid|0000000000006914685|tx|69|	69
pid|0000000000006919775|tx|69|	69
pid|0000000000000694337|tx|69|	231
pid|0000000000006916414|tx|69|	69
pid|0000000000006914994|tx|69|	69
pid|0000000000000695179|tx|69|	69
pid|0000000000006922740|tx|69|	69
pid|0000000000006920651|tx|69|	69
pid|0000000000000695428|tx|69|	231
pid|0000000000000695565|tx|69|	231
pid|0000000000006917603|tx|69|	231
pid|0000000000006917197|tx|69|	69
pid|0000000000000696885|tx|69|	231
pid|0000000000000697028|tx|69|	231
pid|0000000000006916103|tx|69|	69
pid|0000000000000697369|tx|69|	69
pid|0000000000006913422|tx|69|	69
pid|0000000000000697574|tx|69|	231
pid|0000000000006910524|tx|69|	69
pid|0000000000000697757|tx|69|	231
pid|0000000000006922867|tx|69|	69
pid|0000000000000698541|tx|69|	69
pid|0000000000000698024|tx|69|	231
pid|0000000000000698030|tx|69|	231
pid|0000000000006911325|tx|69|	69
pid|0000000000006911564|tx|69|	231
pid|0000000000000698842|tx|69|	69
pid|0000000000006916689|tx|69|	69
pid|0000000000000699544|tx|69|	69
pid|0000000000006922049|tx|69|	69
pid|0000000000006918359|tx|69|	69
pid|0000000000000699773|tx|69|	231
pid|0000000000006910127|tx|69|	69
pid|0000000000006910182|tx|69|	231
pid|0000000000006910637|tx|69|	69
pid|0000000000006922432|tx|69|	69
pid|0000000000006916846|tx|69|	69
pid|0000000000006911769|tx|69|	231
pid|0000000000006911850|tx|69|	231
pid|0000000000006920276|tx|69|	69
pid|0000000000006913161|tx|69|	69
pid|0000000000006913384|tx|69|	231
pid|0000000000006914091|tx|69|	231
pid|0000000000006918511|tx|69|	231
pid|0000000000006915246|tx|69|	231
pid|0000000000006915373|tx|69|	231
pid|0000000000006923328|tx|69|	231
pid|0000000000006916039|tx|69|	231
pid|0000000000006916338|tx|69|	231
pid|0000000000006916734|tx|69|	231
pid|0000000000006916738|tx|69|	231
pid|0000000000006916925|tx|69|	231
pid|0000000000006917211|tx|69|	231
pid|0000000000006920692|tx|69|	231
pid|0000000000006923236|tx|69|	231
pid|0000000000006923335|tx|69|	231
pid|0000000000000006981|tx|69|	69
pid|0000000000006919262|tx|69|	69
pid|0000000000000069211|tx|69|	69
pid|0000000000000069237|tx|69|	69
pid|0000000000000069273|tx|69|	231
pid|0000000000000069365|tx|69|	69
pid|0000000000006922552|tx|69|	69
pid|0000000000000069476|tx|69|	231
pid|0000000000000069520|tx|69|	231
pid|0000000000000069599|tx|69|	69
pid|0000000000000069696|tx|69|	231
pid|0000000000000069723|tx|69|	231
pid|0000000000000069725|tx|69|	231
pid|0000000000006923126|tx|69|	69
pid|0000000000000697372|tx|69|	69
pid|0000000000000069836|tx|69|	69
pid|0000000000000069865|tx|69|	231
pid|0000000000000698572|tx|69|	69
pid|0000000000000069904|tx|69|	69
pid|0000000000000691034|tx|69|	231
pid|0000000000000691128|tx|69|	69
pid|0000000000006920383|tx|69|	69
pid|0000000000000691163|tx|69|	231
pid|0000000000000691178|tx|69|	231
pid|0000000000000691433|tx|69|	231
pid|0000000000000691536|tx|69|	231
pid|0000000000000693673|tx|69|	69
pid|0000000000006911662|tx|69|	69
pid|0000000000000691668|tx|69|	231
pid|0000000000000691819|tx|69|	231
pid|0000000000000691876|tx|69|	231
pid|0000000000000691934|tx|69|	231
pid|0000000000000696023|tx|69|	69
pid|0000000000000692040|tx|69|	231
pid|0000000000006920412|tx|69|	69
pid|0000000000000696573|tx|69|	69
pid|0000000000000692180|tx|69|	231
pid|0000000000000692206|tx|69|	231
pid|0000000000000692214|tx|69|	69
pid|0000000000000692233|tx|69|	69
pid|0000000000006916494|tx|69|	69
pid|0000000000000692249|tx|69|	231
pid|0000000000000693102|tx|69|	69
pid|0000000000006912313|tx|69|	69
pid|0000000000000693978|tx|69|	69
pid|0000000000000692837|tx|69|	231
pid|0000000000000692907|tx|69|	231
pid|0000000000000693046|tx|69|	69
pid|0000000000000693049|tx|69|	231
pid|0000000000000693172|tx|69|	231
pid|0000000000006910531|tx|69|	69
pid|0000000000000693380|tx|69|	69
pid|0000000000006919454|tx|69|	69
pid|0000000000000693445|tx|69|	69
pid|0000000000006923276|tx|69|	69
pid|0000000000000693574|tx|69|	69
pid|0000000000000693634|tx|69|	231
pid|0000000000000693779|tx|69|	69
pid|0000000000000693819|tx|69|	231
pid|0000000000006913100|tx|69|	69
pid|0000000000006917381|tx|69|	69
pid|0000000000006911645|tx|69|	69
pid|0000000000000698293|tx|69|	69
pid|0000000000000694269|tx|69|	231
pid|0000000000000694288|tx|69|	69
pid|0000000000000694290|tx|69|	69
pid|0000000000000698475|tx|69|	69
pid|0000000000000694530|tx|69|	69
pid|0000000000000694703|tx|69|	231
pid|0000000000000694808|tx|69|	69
pid|0000000000000694832|tx|69|	231
pid|0000000000000694872|tx|69|	231
pid|0000000000000694882|tx|69|	231
pid|0000000000000694889|tx|69|	231
pid|0000000000000694922|tx|69|	231
pid|0000000000006917604|tx|69|	69
pid|0000000000000695296|tx|69|	69
pid|0000000000000695349|tx|69|	231
pid|0000000000000695421|tx|69|	69
pid|0000000000000698835|tx|69|	69
pid|0000000000000695621|tx|69|	231
pid|0000000000000695624|tx|69|	231
pid|0000000000000695657|tx|69|	69
pid|0000000000000695723|tx|69|	69
pid|0000000000006918890|tx|69|	69
pid|0000000000000695864|tx|69|	69
pid|0000000000000695921|tx|69|	231
pid|0000000000000695940|tx|69|	231
pid|0000000000006920251|tx|69|	69
pid|0000000000000696076|tx|69|	231
pid|0000000000000696078|tx|69|	231
pid|0000000000000696096|tx|69|	231
pid|0000000000000696266|tx|69|	231
pid|0000000000000696319|tx|69|	69
pid|0000000000000696477|tx|69|	231
pid|0000000000000696514|tx|69|	231
pid|0000000000006921480|tx|69|	69
pid|0000000000006914700|tx|69|	69
pid|0000000000006915913|tx|69|	69
pid|0000000000000696593|tx|69|	231
pid|0000000000000696646|tx|69|	231
pid|0000000000000696798|tx|69|	231
pid|0000000000000696802|tx|69|	231
pid|0000000000000696834|tx|69|	231
pid|0000000000000696852|tx|69|	69
pid|0000000000000696932|tx|69|	69
pid|0000000000000696955|tx|69|	231
pid|0000000000000697014|tx|69|	69
pid|0000000000000697246|tx|69|	231
pid|0000000000006919585|tx|69|	69
pid|0000000000006918361|tx|69|	69
pid|0000000000006922229|tx|69|	69
pid|0000000000006919194|tx|69|	69
pid|0000000000006911840|tx|69|	69
pid|0000000000000698185|tx|69|	231
pid|0000000000000698753|tx|69|	69
pid|0000000000006912535|tx|69|	69
pid|0000000000000698495|tx|69|	231
pid|0000000000006920366|tx|69|	69
pid|0000000000006916893|tx|69|	69
pid|0000000000000698557|tx|69|	231
pid|0000000000000698751|tx|69|	231
pid|0000000000000698810|tx|69|	231
pid|0000000000006915381|tx|69|	69
pid|0000000000000698884|tx|69|	231
pid|0000000000000698972|tx|69|	231
pid|0000000000000699042|tx|69|	69
pid|0000000000006910234|tx|69|	69
pid|0000000000000699075|tx|69|	69
pid|0000000000000699102|tx|69|	231
pid|0000000000000699317|tx|69|	231
pid|0000000000006912249|tx|69|	69
pid|0000000000000699487|tx|69|	69
pid|0000000000006918591|tx|69|	69
pid|0000000000000699614|tx|69|	69
pid|0000000000006911528|tx|69|	69
pid|0000000000000699844|tx|69|	231
pid|0000000000006915376|tx|69|	69
pid|0000000000006910174|tx|69|	69
pid|0000000000006910211|tx|69|	69
pid|0000000000006910253|tx|69|	231
pid|0000000000006910373|tx|69|	69
pid|0000000000006922869|tx|69|	69
pid|0000000000006910432|tx|69|	69
pid|0000000000006910456|tx|69|	231
pid|0000000000006910526|tx|69|	69
pid|0000000000006910603|tx|69|	231
pid|0000000000006910743|tx|69|	69
pid|0000000000006910847|tx|69|	69
pid|0000000000006920758|tx|69|	69
pid|0000000000006911054|tx|69|	231
pid|0000000000006922337|tx|69|	69
pid|0000000000006911125|tx|69|	231
pid|0000000000006911176|tx|69|	69
pid|0000000000006911183|tx|69|	231
pid|0000000000006911213|tx|69|	231
pid|0000000000006911216|tx|69|	231
pid|0000000000006911381|tx|69|	231
pid|0000000000006917889|tx|69|	69
pid|0000000000006911533|tx|69|	69
pid|0000000000006911544|tx|69|	231
pid|0000000000006914742|tx|69|	69
pid|0000000000006914990|tx|69|	69
pid|0000000000006911908|tx|69|	231
pid|0000000000006911979|tx|69|	69
pid|0000000000006912253|tx|69|	231
pid|0000000000006912286|tx|69|	231
pid|0000000000006918875|tx|69|	69
pid|0000000000006912539|tx|69|	69
pid|0000000000006912888|tx|69|	231
pid|0000000000006912949|tx|69|	231
pid|0000000000006913021|tx|69|	231
pid|0000000000006916697|tx|69|	69
pid|0000000000006913117|tx|69|	231
pid|0000000000006913151|tx|69|	231
pid|0000000000006913313|tx|69|	69
pid|0000000000006920787|tx|69|	69
pid|0000000000006913520|tx|69|	231
pid|0000000000006913686|tx|69|	231
pid|0000000000006913880|tx|69|	231
pid|0000000000006913968|tx|69|	231
pid|0000000000006914297|tx|69|	231
pid|0000000000006914360|tx|69|	69
pid|0000000000006914409|tx|69|	231
pid|0000000000006914448|tx|69|	69
pid|0000000000006914464|tx|69|	69
pid|0000000000006914654|tx|69|	231
pid|0000000000006914686|tx|69|	231
pid|0000000000006915025|tx|69|	69
pid|0000000000006915044|tx|69|	69
pid|0000000000006922633|tx|69|	69
pid|0000000000006915113|tx|69|	69
pid|0000000000006915147|tx|69|	231
pid|0000000000006915218|tx|69|	231
pid|0000000000006915237|tx|69|	231
pid|0000000000006915386|tx|69|	69
pid|0000000000006915766|tx|69|	231
pid|0000000000006919651|tx|69|	69
pid|0000000000006916307|tx|69|	69
pid|0000000000006916339|tx|69|	69
pid|0000000000006916396|tx|69|	69
pid|0000000000006916524|tx|69|	231
pid|0000000000006916591|tx|69|	69
pid|0000000000006916690|tx|69|	69
pid|0000000000006916819|tx|69|	231
pid|0000000000006916848|tx|69|	231
pid|0000000000006917113|tx|69|	231
pid|0000000000006917170|tx|69|	69
pid|0000000000006917250|tx|69|	231
pid|0000000000006920487|tx|69|	69
pid|0000000000006920966|tx|69|	69
pid|0000000000006917459|tx|69|	231
pid|0000000000006917641|tx|69|	231
pid|0000000000006918864|tx|69|	69
pid|0000000000006917699|tx|69|	69
pid|0000000000006920990|tx|69|	69
pid|0000000000006917863|tx|69|	231
pid|0000000000006920449|tx|69|	69
pid|0000000000006918029|tx|69|	231
pid|0000000000006918065|tx|69|	231
pid|0000000000006918485|tx|69|	231
pid|0000000000006918546|tx|69|	231
pid|0000000000006918585|tx|69|	69
pid|0000000000006923220|tx|69|	69
pid|0000000000006918612|tx|69|	231
pid|0000000000006918748|tx|69|	231
pid|0000000000006918820|tx|69|	231
pid|0000000000006918919|tx|69|	231
pid|0000000000006918998|tx|69|	69
pid|0000000000006919052|tx|69|	231
pid|0000000000006919399|tx|69|	231
pid|0000000000006919412|tx|69|	231
pid|0000000000006919686|tx|69|	231
pid|0000000000006919966|tx|69|	231
pid|0000000000006920096|tx|69|	231
pid|0000000000006920196|tx|69|	231
pid|0000000000006920362|tx|69|	231
pid|0000000000006920687|tx|69|	231
pid|0000000000006920929|tx|69|	231
pid|0000000000006920931|tx|69|	231
pid|0000000000006921020|tx|69|	231
pid|0000000000006921022|tx|69|	231
pid|0000000000006921228|tx|69|	231
pid|0000000000006921626|tx|69|	231
pid|0000000000006923250|tx|69|	69
pid|0000000000006921761|tx|69|	231
pid|0000000000006921774|tx|69|	231
pid|0000000000006921861|tx|69|	231
pid|0000000000006921964|tx|69|	231
pid|0000000000006923437|tx|69|	69
pid|0000000000006922523|tx|69|	231
pid|0000000000006922854|tx|69|	231
pid|0000000000006922930|tx|69|	231
pid|0000000000006923064|tx|69|	231
pid|0000000000000612112|tx|6|	6
pid|0000000000000624000|tx|6|	6
pid|0000000000000623196|tx|6|	6
